Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Context,Epidemiological,dx_4_stage_1,Upper Bound,Canada,CAN,2020,0.668097282
Context,Epidemiological,dx_4_stage_1,Upper Bound,Sri Lanka,LKA,2020,0.520408163
Context,Epidemiological,dx_4_stage_1,Upper Bound,Cyprus,CYP,2020,0.538461538
Context,Epidemiological,dx_4_stage_1,Upper Bound,Dominica,DMA,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Fiji,FJI,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Gabon,GAB,2020,0.666666667
Context,Epidemiological,dx_4_stage_1,Upper Bound,Gambia,GMB,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Ghana,GHA,2020,0.614678899
Context,Epidemiological,dx_4_stage_1,Upper Bound,Kiribati,KIR,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Grenada,GRD,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Guyana,GUY,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,India,IND,2020,0.432633717
Context,Epidemiological,dx_4_stage_1,Upper Bound,Jamaica,JAM,2020,0.705882353
Context,Epidemiological,dx_4_stage_1,Upper Bound,Kenya,KEN,2020,0.595744681
Context,Epidemiological,dx_4_stage_1,Upper Bound,Lesotho,LSO,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Malawi,MWI,2020,0.666666667
Context,Epidemiological,dx_4_stage_1,Upper Bound,Malaysia,MYS,2020,0.460784314
Context,Epidemiological,dx_4_stage_1,Upper Bound,Malta,MLT,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Mauritius,MUS,2020,0.888888889
Context,Epidemiological,dx_4_stage_1,Upper Bound,Mozambique,MOZ,2020,0.659574468
Context,Epidemiological,dx_4_stage_1,Upper Bound,Namibia,NAM,2020,0.6875
Context,Epidemiological,dx_4_stage_1,Upper Bound,Nauru,NRU,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Vanuatu,VUT,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,New Zealand,NZL,2020,0.706896552
Context,Epidemiological,dx_4_stage_1,Upper Bound,Nigeria,NGA,2020,0.595307918
Context,Epidemiological,dx_4_stage_1,Upper Bound,Pakistan,PAK,2020,0.45539281
Context,Epidemiological,dx_4_stage_1,Upper Bound,Papua New Guinea,PNG,2020,0.606557377
Context,Epidemiological,dx_4_stage_1,Upper Bound,Rwanda,RWA,2020,0.714285714
Context,Epidemiological,dx_4_stage_1,Upper Bound,Saint Kitts and Nevis,KNA,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Seychelles,SYC,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Sierra Leone,SLE,2020,0.6875
Context,Epidemiological,dx_4_stage_1,Upper Bound,Singapore,SGP,2020,0.43902439
Context,Epidemiological,dx_4_stage_1,Upper Bound,South Africa,ZAF,2020,0.6015625
Context,Epidemiological,dx_4_stage_1,Upper Bound,Eswatini,SWZ,2020,1
Context,Epidemiological,dx_4_stage_1,Upper Bound,Togo,TGO,2020,0.666666667
Context,Epidemiological,dx_4_stage_1,Upper Bound,Trinidad and Tobago,TTO,2020,0.8
Context,Epidemiological,dx_4_stage_1,Upper Bound,Uganda,UGA,2020,0.673684211
Context,Epidemiological,dx_4_stage_1,Upper Bound,United Kingdom,GBR,2020,0.647504738
Context,Epidemiological,dx_4_stage_1,Upper Bound,United Republic of Tanzania,TZA,2020,0.64274062
Context,Epidemiological,dx_4_stage_1,Upper Bound,Zambia,ZMB,2020,0.61038961
Context,Epidemiological,dx_5_stage_1,Lower Bound,Antigua and Barbuda,ATG,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Australia,AUS,2020,0.048717116
Context,Epidemiological,dx_5_stage_1,Lower Bound,Bahamas,BHS,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Bangladesh,BGD,2020,0.06037222
Context,Epidemiological,dx_5_stage_1,Lower Bound,Barbados,BRB,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Botswana,BWA,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Belize,BLZ,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Solomon Islands,SLB,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Brunei Darussalam,BRN,2020,0.052631579
Context,Epidemiological,dx_5_stage_1,Lower Bound,Cameroon,CMR,2020,0.046756283
Context,Epidemiological,dx_5_stage_1,Lower Bound,Canada,CAN,2020,0.070993915
Context,Epidemiological,dx_5_stage_1,Lower Bound,Sri Lanka,LKA,2020,0.052631579
Context,Epidemiological,dx_5_stage_1,Lower Bound,Cyprus,CYP,2020,0.076433121
Context,Epidemiological,dx_5_stage_1,Lower Bound,Dominica,DMA,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Fiji,FJI,2020,0.032258065
Context,Epidemiological,dx_5_stage_1,Lower Bound,Gabon,GAB,2020,0.046875
Context,Epidemiological,dx_5_stage_1,Lower Bound,Gambia,GMB,2020,0.042307692
Context,Epidemiological,dx_5_stage_1,Lower Bound,Ghana,GHA,2020,0.048445246
Context,Epidemiological,dx_5_stage_1,Lower Bound,Kiribati,KIR,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Grenada,GRD,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Guyana,GUY,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,India,IND,2020,0.060122493
Context,Epidemiological,dx_5_stage_1,Lower Bound,Jamaica,JAM,2020,0.033898305
Context,Epidemiological,dx_5_stage_1,Lower Bound,Kenya,KEN,2020,0.04381161
Context,Epidemiological,dx_5_stage_1,Lower Bound,Lesotho,LSO,2020,0.020618557
Context,Epidemiological,dx_5_stage_1,Lower Bound,Malawi,MWI,2020,0.044117647
Context,Epidemiological,dx_5_stage_1,Lower Bound,Malaysia,MYS,2020,0.078244275
Context,Epidemiological,dx_5_stage_1,Lower Bound,Maldives,MDV,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Malta,MLT,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Mauritius,MUS,2020,0.035714286
Context,Epidemiological,dx_5_stage_1,Lower Bound,Mozambique,MOZ,2020,0.050666667
Context,Epidemiological,dx_5_stage_1,Lower Bound,Namibia,NAM,2020,0.037974684
Context,Epidemiological,dx_5_stage_1,Lower Bound,Nauru,NRU,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Vanuatu,VUT,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,New Zealand,NZL,2020,0.050505051
Context,Epidemiological,dx_5_stage_1,Lower Bound,Nigeria,NGA,2020,0.045094937
Context,Epidemiological,dx_5_stage_1,Lower Bound,Pakistan,PAK,2020,0.062632322
Context,Epidemiological,dx_5_stage_1,Lower Bound,Papua New Guinea,PNG,2020,0.037593985
Context,Epidemiological,dx_5_stage_1,Lower Bound,Rwanda,RWA,2020,0.046195652
Context,Epidemiological,dx_5_stage_1,Lower Bound,Saint Kitts and Nevis,KNA,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Saint Lucia,LCA,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Seychelles,SYC,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Sierra Leone,SLE,2020,0.046092184
Context,Epidemiological,dx_5_stage_1,Lower Bound,Singapore,SGP,2020,0.093286219
Context,Epidemiological,dx_5_stage_1,Lower Bound,South Africa,ZAF,2020,0.055484964
Context,Epidemiological,dx_5_stage_1,Lower Bound,Eswatini,SWZ,2020,0.02
Context,Epidemiological,dx_5_stage_1,Lower Bound,Togo,TGO,2020,0.041237113
Context,Epidemiological,dx_5_stage_1,Lower Bound,Tonga,TON,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Trinidad and Tobago,TTO,2020,0.029126214
Context,Epidemiological,dx_5_stage_1,Lower Bound,Tuvalu,TUV,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Uganda,UGA,2020,0.048187023
Context,Epidemiological,dx_5_stage_1,Lower Bound,United Kingdom,GBR,2020,0.021873323
Context,Epidemiological,dx_5_stage_1,Lower Bound,United Republic of Tanzania,TZA,2020,0.048014774
Context,Epidemiological,dx_5_stage_1,Lower Bound,Samoa,WSM,2020,0
Context,Epidemiological,dx_5_stage_1,Lower Bound,Zambia,ZMB,2020,0.046218487
Context,Epidemiological,dx_5_stage_1,Mean,Antigua and Barbuda,ATG,2020,0.230540122
Context,Epidemiological,dx_5_stage_1,Mean,Australia,AUS,2020,0.218544094
Context,Epidemiological,dx_5_stage_1,Mean,Bahamas,BHS,2020,0.224269506
Context,Epidemiological,dx_5_stage_1,Mean,Bangladesh,BGD,2020,0.179366047
Context,Epidemiological,dx_5_stage_1,Mean,Barbados,BRB,2020,0.224945418
Context,Epidemiological,dx_5_stage_1,Mean,Botswana,BWA,2020,0.208422005
Context,Epidemiological,dx_5_stage_1,Mean,Belize,BLZ,2020,0.204005134
Context,Epidemiological,dx_5_stage_1,Mean,Solomon Islands,SLB,2020,0.169163564
Context,Epidemiological,dx_5_stage_1,Mean,Brunei Darussalam,BRN,2020,0.251435104
Context,Epidemiological,dx_5_stage_1,Mean,Cameroon,CMR,2020,0.185082595
Context,Epidemiological,dx_5_stage_1,Mean,Canada,CAN,2020,0.211950094
Context,Epidemiological,dx_5_stage_1,Mean,Sri Lanka,LKA,2020,0.175823074
Context,Epidemiological,dx_5_stage_1,Mean,Cyprus,CYP,2020,0.251055811
Context,Epidemiological,dx_5_stage_1,Mean,Dominica,DMA,2020,0.194665344
Context,Epidemiological,dx_5_stage_1,Mean,Fiji,FJI,2020,0.190301842
Context,Epidemiological,dx_5_stage_1,Mean,Gabon,GAB,2020,0.210483243
Context,Epidemiological,dx_5_stage_1,Mean,Gambia,GMB,2020,0.204702023
Context,Epidemiological,dx_5_stage_1,Mean,Ghana,GHA,2020,0.184095408
Context,Epidemiological,dx_5_stage_1,Mean,Kiribati,KIR,2020,0.156877224
Context,Epidemiological,dx_5_stage_1,Mean,Grenada,GRD,2020,0.200320346
Context,Epidemiological,dx_5_stage_1,Mean,Guyana,GUY,2020,0.205029988
Context,Epidemiological,dx_5_stage_1,Mean,India,IND,2020,0.178451652
Context,Epidemiological,dx_5_stage_1,Mean,Jamaica,JAM,2020,0.201251554
Context,Epidemiological,dx_5_stage_1,Mean,Kenya,KEN,2020,0.185339428
Context,Epidemiological,dx_5_stage_1,Mean,Lesotho,LSO,2020,0.185580701
Context,Epidemiological,dx_5_stage_1,Mean,Malawi,MWI,2020,0.205146278
Context,Epidemiological,dx_5_stage_1,Mean,Malaysia,MYS,2020,0.222997717
Context,Epidemiological,dx_5_stage_1,Mean,Maldives,MDV,2020,0.203913395
Context,Epidemiological,dx_5_stage_1,Mean,Malta,MLT,2020,0.172133388
Context,Epidemiological,dx_5_stage_1,Mean,Mauritius,MUS,2020,0.213601799
Context,Epidemiological,dx_5_stage_1,Mean,Mozambique,MOZ,2020,0.205748664
Context,Epidemiological,dx_5_stage_1,Mean,Namibia,NAM,2020,0.211415078
Context,Epidemiological,dx_5_stage_1,Mean,Nauru,NRU,2020,0.162563544
Context,Epidemiological,dx_5_stage_1,Mean,Vanuatu,VUT,2020,0.166672352
Context,Epidemiological,dx_5_stage_1,Mean,New Zealand,NZL,2020,0.219823552
Context,Epidemiological,dx_5_stage_1,Mean,Nigeria,NGA,2020,0.184349805
Context,Epidemiological,dx_5_stage_1,Mean,Pakistan,PAK,2020,0.178339341
Context,Epidemiological,dx_5_stage_1,Mean,Papua New Guinea,PNG,2020,0.170056635
Context,Epidemiological,dx_5_stage_1,Mean,Rwanda,RWA,2020,0.205971267
Context,Epidemiological,dx_5_stage_1,Mean,Saint Kitts and Nevis,KNA,2020,0.238545928
Context,Epidemiological,dx_5_stage_1,Mean,Saint Lucia,LCA,2020,0.195206151
Context,Epidemiological,dx_5_stage_1,Mean,Saint Vincent and the Grenadines,VCT,2020,0.193646696
Context,Epidemiological,dx_5_stage_1,Mean,Seychelles,SYC,2020,0.232629282
Context,Epidemiological,dx_5_stage_1,Mean,Sierra Leone,SLE,2020,0.204187258
Context,Epidemiological,dx_5_stage_1,Mean,Singapore,SGP,2020,0.249101995
Context,Epidemiological,dx_5_stage_1,Mean,South Africa,ZAF,2020,0.212540502
Context,Epidemiological,dx_5_stage_1,Mean,Eswatini,SWZ,2020,0.187912045
Context,Epidemiological,dx_5_stage_1,Mean,Togo,TGO,2020,0.207366828
Context,Epidemiological,dx_5_stage_1,Mean,Tonga,TON,2020,0.189368155
Context,Epidemiological,dx_5_stage_1,Mean,Trinidad and Tobago,TTO,2020,0.227592832
Context,Epidemiological,dx_5_stage_1,Mean,Tuvalu,TUV,2020,0.166417083
Context,Epidemiological,dx_5_stage_1,Mean,Uganda,UGA,2020,0.205161402
Context,Epidemiological,dx_5_stage_1,Mean,United Kingdom,GBR,2020,0.161627178
Context,Epidemiological,dx_5_stage_1,Mean,United Republic of Tanzania,TZA,2020,0.204774266
Context,Epidemiological,dx_5_stage_1,Mean,Samoa,WSM,2020,0.189567812
Context,Epidemiological,dx_5_stage_1,Mean,Zambia,ZMB,2020,0.185865304
Context,Epidemiological,dx_5_stage_1,Upper Bound,Antigua and Barbuda,ATG,2020,0.857142857
Context,Epidemiological,dx_5_stage_1,Upper Bound,Australia,AUS,2020,0.522540309
Context,Epidemiological,dx_5_stage_1,Upper Bound,Bahamas,BHS,2020,0.666666667
Context,Epidemiological,dx_5_stage_1,Upper Bound,Bangladesh,BGD,2020,0.43128882
Context,Epidemiological,dx_5_stage_1,Upper Bound,Barbados,BRB,2020,0.666666667
Context,Epidemiological,dx_5_stage_1,Upper Bound,Botswana,BWA,2020,0.533333333
Context,Epidemiological,dx_5_stage_1,Upper Bound,Belize,BLZ,2020,0.529411765
Context,Epidemiological,dx_5_stage_1,Upper Bound,Solomon Islands,SLB,2020,0.413533835
Context,Epidemiological,dx_5_stage_1,Upper Bound,Brunei Darussalam,BRN,2020,0.580645161
Context,Epidemiological,dx_5_stage_1,Upper Bound,Cameroon,CMR,2020,0.49146451
Context,Epidemiological,dx_5_stage_1,Upper Bound,Canada,CAN,2020,0.465487112
Context,Epidemiological,dx_5_stage_1,Upper Bound,Sri Lanka,LKA,2020,0.436137072
Context,Epidemiological,dx_5_stage_1,Upper Bound,Cyprus,CYP,2020,0.564814815
Context,Epidemiological,dx_5_stage_1,Upper Bound,Dominica,DMA,2020,0.75
Context,Epidemiological,dx_5_stage_1,Upper Bound,Fiji,FJI,2020,0.4125
Context,Epidemiological,dx_5_stage_1,Upper Bound,Gabon,GAB,2020,0.463768116
Context,Epidemiological,dx_5_stage_1,Upper Bound,Gambia,GMB,2020,0.49704142
Context,Epidemiological,dx_5_stage_1,Upper Bound,Ghana,GHA,2020,0.49616172
Context,Epidemiological,dx_5_stage_1,Upper Bound,Kiribati,KIR,2020,0.571428571
Context,Epidemiological,dx_5_stage_1,Upper Bound,Grenada,GRD,2020,0.666666667
Context,Epidemiological,dx_5_stage_1,Upper Bound,Guyana,GUY,2020,0.529411765
Context,Epidemiological,dx_5_stage_1,Upper Bound,India,IND,2020,0.444025585
Context,Epidemiological,dx_5_stage_1,Upper Bound,Jamaica,JAM,2020,0.46031746
Context,Epidemiological,dx_5_stage_1,Upper Bound,Kenya,KEN,2020,0.494623656
Context,Epidemiological,dx_5_stage_1,Upper Bound,Lesotho,LSO,2020,0.5
Context,Epidemiological,dx_5_stage_1,Upper Bound,Malawi,MWI,2020,0.497816594
Context,Epidemiological,dx_5_stage_1,Upper Bound,Malaysia,MYS,2020,0.415850816
Context,Epidemiological,dx_5_stage_1,Upper Bound,Maldives,MDV,2020,0.461538462
Context,Epidemiological,dx_5_stage_1,Upper Bound,Malta,MLT,2020,0.46
Context,Epidemiological,dx_5_stage_1,Upper Bound,Mauritius,MUS,2020,0.474358974
Context,Epidemiological,dx_5_stage_1,Upper Bound,Mozambique,MOZ,2020,0.481975968
Context,Epidemiological,dx_5_stage_1,Upper Bound,Namibia,NAM,2020,0.488888889
Context,Epidemiological,dx_5_stage_1,Upper Bound,Nauru,NRU,2020,1
Context,Epidemiological,dx_5_stage_1,Upper Bound,Vanuatu,VUT,2020,0.454545455
Context,Epidemiological,dx_5_stage_1,Upper Bound,New Zealand,NZL,2020,0.503610108
Context,Epidemiological,dx_5_stage_1,Upper Bound,Nigeria,NGA,2020,0.484553776
Context,Epidemiological,dx_5_stage_1,Upper Bound,Pakistan,PAK,2020,0.425153955
Context,Epidemiological,dx_5_stage_1,Upper Bound,Papua New Guinea,PNG,2020,0.380126183
Context,Epidemiological,dx_5_stage_1,Upper Bound,Rwanda,RWA,2020,0.496539792
Context,Epidemiological,dx_5_stage_1,Upper Bound,Saint Kitts and Nevis,KNA,2020,1
Context,Epidemiological,dx_5_stage_1,Upper Bound,Saint Lucia,LCA,2020,1
Context,Epidemiological,dx_5_stage_1,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,0.666666667
Context,Epidemiological,dx_5_stage_1,Upper Bound,Seychelles,SYC,2020,0.777777778
Context,Epidemiological,dx_5_stage_1,Upper Bound,Sierra Leone,SLE,2020,0.49
Context,Epidemiological,dx_5_stage_1,Upper Bound,Singapore,SGP,2020,0.573505654
Context,Epidemiological,dx_5_stage_1,Upper Bound,South Africa,ZAF,2020,0.453327172
Context,Epidemiological,dx_5_stage_1,Upper Bound,Eswatini,SWZ,2020,0.511111111
Context,Epidemiological,dx_5_stage_1,Upper Bound,Togo,TGO,2020,0.514285714
Context,Epidemiological,dx_5_stage_1,Upper Bound,Tonga,TON,2020,0.666666667
Context,Epidemiological,dx_5_stage_1,Upper Bound,Trinidad and Tobago,TTO,2020,0.569444444
Context,Epidemiological,dx_5_stage_1,Upper Bound,Tuvalu,TUV,2020,1
Context,Epidemiological,dx_5_stage_1,Upper Bound,Uganda,UGA,2020,0.482866044
Context,Epidemiological,dx_5_stage_1,Upper Bound,United Kingdom,GBR,2020,0.348325714
Context,Epidemiological,dx_5_stage_1,Upper Bound,United Republic of Tanzania,TZA,2020,0.493626062
Context,Epidemiological,dx_5_stage_1,Upper Bound,Samoa,WSM,2020,0.545454545
Context,Epidemiological,dx_5_stage_1,Upper Bound,Zambia,ZMB,2020,0.513513514
Context,Epidemiological,dx_6_stage_1,Lower Bound,Antigua and Barbuda,ATG,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Australia,AUS,2020,0.09308447
Context,Epidemiological,dx_6_stage_1,Lower Bound,Bahamas,BHS,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Bangladesh,BGD,2020,0.097919217
Context,Epidemiological,dx_6_stage_1,Lower Bound,Barbados,BRB,2020,0.044776119
Context,Epidemiological,dx_6_stage_1,Lower Bound,Botswana,BWA,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Belize,BLZ,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Solomon Islands,SLB,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Brunei Darussalam,BRN,2020,0.047619048
Context,Epidemiological,dx_6_stage_1,Lower Bound,Cameroon,CMR,2020,0.073394495
Context,Epidemiological,dx_6_stage_1,Lower Bound,Canada,CAN,2020,0.117286178
Context,Epidemiological,dx_6_stage_1,Lower Bound,Sri Lanka,LKA,2020,0.087719298
Context,Epidemiological,dx_6_stage_1,Lower Bound,Cyprus,CYP,2020,0.033333333
Context,Epidemiological,dx_6_stage_1,Lower Bound,Dominica,DMA,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Fiji,FJI,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Gabon,GAB,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Gambia,GMB,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Ghana,GHA,2020,0.077114428
Context,Epidemiological,dx_6_stage_1,Lower Bound,Kiribati,KIR,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Grenada,GRD,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Guyana,GUY,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,India,IND,2020,0.094194962
Context,Epidemiological,dx_6_stage_1,Lower Bound,Jamaica,JAM,2020,0.021978022
Context,Epidemiological,dx_6_stage_1,Lower Bound,Kenya,KEN,2020,0.079459003
Context,Epidemiological,dx_6_stage_1,Lower Bound,Lesotho,LSO,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Malawi,MWI,2020,0.04845815
Context,Epidemiological,dx_6_stage_1,Lower Bound,Malaysia,MYS,2020,0.048805815
Context,Epidemiological,dx_6_stage_1,Lower Bound,Maldives,MDV,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Malta,MLT,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Mauritius,MUS,2020,0.020618557
Context,Epidemiological,dx_6_stage_1,Lower Bound,Mozambique,MOZ,2020,0.059760956
Context,Epidemiological,dx_6_stage_1,Lower Bound,Namibia,NAM,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Nauru,NRU,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Vanuatu,VUT,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,New Zealand,NZL,2020,0.094890511
Context,Epidemiological,dx_6_stage_1,Lower Bound,Nigeria,NGA,2020,0.075166508
Context,Epidemiological,dx_6_stage_1,Lower Bound,Pakistan,PAK,2020,0.090964591
Context,Epidemiological,dx_6_stage_1,Lower Bound,Papua New Guinea,PNG,2020,0.057291667
Context,Epidemiological,dx_6_stage_1,Lower Bound,Rwanda,RWA,2020,0.050847458
Context,Epidemiological,dx_6_stage_1,Lower Bound,Saint Kitts and Nevis,KNA,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Saint Lucia,LCA,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Seychelles,SYC,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Sierra Leone,SLE,2020,0.044776119
Context,Epidemiological,dx_6_stage_1,Lower Bound,Singapore,SGP,2020,0.083445491
Context,Epidemiological,dx_6_stage_1,Lower Bound,South Africa,ZAF,2020,0.033742331
Context,Epidemiological,dx_6_stage_1,Lower Bound,Eswatini,SWZ,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Togo,TGO,2020,0.047477745
Context,Epidemiological,dx_6_stage_1,Lower Bound,Tonga,TON,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Trinidad and Tobago,TTO,2020,0.071428571
Context,Epidemiological,dx_6_stage_1,Lower Bound,Tuvalu,TUV,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Uganda,UGA,2020,0.0625
Context,Epidemiological,dx_6_stage_1,Lower Bound,United Kingdom,GBR,2020,0.037482647
Context,Epidemiological,dx_6_stage_1,Lower Bound,United Republic of Tanzania,TZA,2020,0.061643836
Context,Epidemiological,dx_6_stage_1,Lower Bound,Samoa,WSM,2020,0
Context,Epidemiological,dx_6_stage_1,Lower Bound,Zambia,ZMB,2020,0.0625
Context,Epidemiological,dx_6_stage_1,Mean,Antigua and Barbuda,ATG,2020,0.250407702
Context,Epidemiological,dx_6_stage_1,Mean,Australia,AUS,2020,0.244517511
Context,Epidemiological,dx_6_stage_1,Mean,Bahamas,BHS,2020,0.254017478
Context,Epidemiological,dx_6_stage_1,Mean,Bangladesh,BGD,2020,0.300517259
Context,Epidemiological,dx_6_stage_1,Mean,Barbados,BRB,2020,0.256743673
Context,Epidemiological,dx_6_stage_1,Mean,Botswana,BWA,2020,0.127525818
Context,Epidemiological,dx_6_stage_1,Mean,Belize,BLZ,2020,0.12491916
Context,Epidemiological,dx_6_stage_1,Mean,Solomon Islands,SLB,2020,0.252135221
Context,Epidemiological,dx_6_stage_1,Mean,Brunei Darussalam,BRN,2020,0.280749146
Context,Epidemiological,dx_6_stage_1,Mean,Cameroon,CMR,2020,0.26544109
Context,Epidemiological,dx_6_stage_1,Mean,Canada,CAN,2020,0.255236674
Context,Epidemiological,dx_6_stage_1,Mean,Sri Lanka,LKA,2020,0.29871081
Context,Epidemiological,dx_6_stage_1,Mean,Cyprus,CYP,2020,0.154405906
Context,Epidemiological,dx_6_stage_1,Mean,Dominica,DMA,2020,0.132440761
Context,Epidemiological,dx_6_stage_1,Mean,Fiji,FJI,2020,0.131909654
Context,Epidemiological,dx_6_stage_1,Mean,Gabon,GAB,2020,0.13631482
Context,Epidemiological,dx_6_stage_1,Mean,Gambia,GMB,2020,0.2539338
Context,Epidemiological,dx_6_stage_1,Mean,Ghana,GHA,2020,0.243101004
Context,Epidemiological,dx_6_stage_1,Mean,Kiribati,KIR,2020,0.225136954
Context,Epidemiological,dx_6_stage_1,Mean,Grenada,GRD,2020,0.140827945
Context,Epidemiological,dx_6_stage_1,Mean,Guyana,GUY,2020,0.12329967
Context,Epidemiological,dx_6_stage_1,Mean,India,IND,2020,0.299542041
Context,Epidemiological,dx_6_stage_1,Mean,Jamaica,JAM,2020,0.134656913
Context,Epidemiological,dx_6_stage_1,Mean,Kenya,KEN,2020,0.249480154
Context,Epidemiological,dx_6_stage_1,Mean,Lesotho,LSO,2020,0.260077342
Context,Epidemiological,dx_6_stage_1,Mean,Malawi,MWI,2020,0.256305643
Context,Epidemiological,dx_6_stage_1,Mean,Malaysia,MYS,2020,0.17428552
Context,Epidemiological,dx_6_stage_1,Mean,Maldives,MDV,2020,0.163314185
Context,Epidemiological,dx_6_stage_1,Mean,Malta,MLT,2020,0.313379104
Context,Epidemiological,dx_6_stage_1,Mean,Mauritius,MUS,2020,0.125816961
Context,Epidemiological,dx_6_stage_1,Mean,Mozambique,MOZ,2020,0.255635086
Context,Epidemiological,dx_6_stage_1,Mean,Namibia,NAM,2020,0.127326699
Context,Epidemiological,dx_6_stage_1,Mean,Nauru,NRU,2020,0.135491607
Context,Epidemiological,dx_6_stage_1,Mean,Vanuatu,VUT,2020,0.225868381
Context,Epidemiological,dx_6_stage_1,Mean,New Zealand,NZL,2020,0.243591268
Context,Epidemiological,dx_6_stage_1,Mean,Nigeria,NGA,2020,0.244620126
Context,Epidemiological,dx_6_stage_1,Mean,Pakistan,PAK,2020,0.298621423
Context,Epidemiological,dx_6_stage_1,Mean,Papua New Guinea,PNG,2020,0.254011311
Context,Epidemiological,dx_6_stage_1,Mean,Rwanda,RWA,2020,0.256054455
Context,Epidemiological,dx_6_stage_1,Mean,Saint Kitts and Nevis,KNA,2020,0.249389791
Context,Epidemiological,dx_6_stage_1,Mean,Saint Lucia,LCA,2020,0.139486028
Context,Epidemiological,dx_6_stage_1,Mean,Saint Vincent and the Grenadines,VCT,2020,0.131307113
Context,Epidemiological,dx_6_stage_1,Mean,Seychelles,SYC,2020,0.253403732
Context,Epidemiological,dx_6_stage_1,Mean,Sierra Leone,SLE,2020,0.250745898
Context,Epidemiological,dx_6_stage_1,Mean,Singapore,SGP,2020,0.27637416
Context,Epidemiological,dx_6_stage_1,Mean,South Africa,ZAF,2020,0.129067522
Context,Epidemiological,dx_6_stage_1,Mean,Eswatini,SWZ,2020,0.261770861
Context,Epidemiological,dx_6_stage_1,Mean,Togo,TGO,2020,0.252862113
Context,Epidemiological,dx_6_stage_1,Mean,Tonga,TON,2020,0.12064587
