Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Saint Vincent and the Grenadines,VCT,,0
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Seychelles,SYC,,0
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Sierra Leone,SLE,,0
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Singapore,SGP,,0
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,South Africa,ZAF,,0.028455285
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Eswatini,SWZ,,0
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Togo,TGO,,0
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Tonga,TON,,
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Trinidad and Tobago,TTO,,0
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Tuvalu,TUV,,
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Uganda,UGA,,0.01369863
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,United Kingdom,GBR,,0.013279446
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,United Republic of Tanzania,TZA,,0.029230769
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Samoa,WSM,,
Outputs,Personal healthcare services,dx_4_stage_0,Lower Bound,Zambia,ZMB,,0.016393443
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Commonwealth,,,0.081875
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Lower-middle income,,,0.067139275
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Upper-middle income,,,0.094567803
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Carribean and Americas,,,0.102309601
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Pacific,,,0.048958072
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Asia,,,0.072682455
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Africa,,,0.073651858
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Europe,,,0.018448884
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Antigua and Barbuda,ATG,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Australia,AUS,,0.047822706
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Bahamas,BHS,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Bangladesh,BGD,,0.06433008
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Barbados,BRB,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Botswana,BWA,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Belize,BLZ,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Solomon Islands,SLB,,0.017241379
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Brunei Darussalam,BRN,,0.055555556
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Cameroon,CMR,,0.049107143
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Canada,CAN,,0.105198627
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Sri Lanka,LKA,,0.0625
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Cyprus,CYP,,0.080808081
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Dominica,DMA,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Fiji,FJI,,0.053571429
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Gabon,GAB,,0.068965517
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Gambia,GMB,,0.050632911
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Ghana,GHA,,0.049036281
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Kiribati,KIR,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Grenada,GRD,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Guyana,GUY,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,India,IND,,0.061792616
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Jamaica,JAM,,0.040540541
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Kenya,KEN,,0.052132701
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Lesotho,LSO,,0.0125
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Malawi,MWI,,0.053857351
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Malaysia,MYS,,0.088726961
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Maldives,MDV,,0.060606061
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Malta,MLT,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Mauritius,MUS,,0.057142857
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Mozambique,MOZ,,0.051625239
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Namibia,NAM,,0.061538462
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Nauru,NRU,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Vanuatu,VUT,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,New Zealand,NZL,,0.041958042
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Nigeria,NGA,,0.051476793
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Pakistan,PAK,,0.063833539
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Papua New Guinea,PNG,,0.050946143
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Rwanda,RWA,,0.054140127
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Saint Kitts and Nevis,KNA,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Saint Lucia,LCA,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Saint Vincent and the Grenadines,VCT,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Seychelles,SYC,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Sierra Leone,SLE,,0.052532833
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Singapore,SGP,,0.084476534
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,South Africa,ZAF,,0.083261803
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Eswatini,SWZ,,0.026315789
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Togo,TGO,,0.041338583
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Tonga,TON,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Trinidad and Tobago,TTO,,0.0375
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Tuvalu,TUV,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Uganda,UGA,,0.053927315
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,United Kingdom,GBR,,0.01722365
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,United Republic of Tanzania,TZA,,0.052197802
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Samoa,WSM,,0
Outputs,Personal healthcare services,dx_5_stage_0,Lower Bound,Zambia,ZMB,,0.05019305
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Commonwealth,,,0.048121836
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Lower-middle income,,,0.031636257
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Upper-middle income,,,0.019708655
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Carribean and Americas,,,0.048824892
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Pacific,,,0.024834083
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Asia,,,0.043351943
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Africa,,,0.028162136
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Europe,,,0.024277554
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Antigua and Barbuda,ATG,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Australia,AUS,,0.022904606
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Bahamas,BHS,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Bangladesh,BGD,,0.026315789
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Barbados,BRB,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Botswana,BWA,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Belize,BLZ,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Solomon Islands,SLB,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Brunei Darussalam,BRN,,0.083333333
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Cameroon,CMR,,0.015151515
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Canada,CAN,,0.049390956
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Sri Lanka,LKA,,0.021097046
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Cyprus,CYP,,0.023668639
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Dominica,DMA,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Fiji,FJI,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Gabon,GAB,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Gambia,GMB,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Ghana,GHA,,0.025606469
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Kiribati,KIR,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Grenada,GRD,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Guyana,GUY,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,India,IND,,0.028965622
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Jamaica,JAM,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Kenya,KEN,,0.0203125
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Lesotho,LSO,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Malawi,MWI,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Malaysia,MYS,,0.055707763
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Maldives,MDV,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Malta,MLT,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Mauritius,MUS,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Mozambique,MOZ,,0.009009009
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Namibia,NAM,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Nauru,NRU,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Vanuatu,VUT,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,New Zealand,NZL,,0.022801303
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Nigeria,NGA,,0.028849903
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Pakistan,PAK,,0.025938567
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Papua New Guinea,PNG,,0.011494253
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Rwanda,RWA,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Saint Kitts and Nevis,KNA,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Saint Lucia,LCA,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Saint Vincent and the Grenadines,VCT,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Seychelles,SYC,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Sierra Leone,SLE,,0.010204082
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Singapore,SGP,,0.163723917
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,South Africa,ZAF,,0.003812636
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Eswatini,SWZ,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Togo,TGO,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Tonga,TON,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Trinidad and Tobago,TTO,,0.011494253
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Tuvalu,TUV,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Uganda,UGA,,0.013986014
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,United Kingdom,GBR,,0.023381131
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,United Republic of Tanzania,TZA,,0.016949153
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Samoa,WSM,,0
Outputs,Personal healthcare services,dx_6_stage_0,Lower Bound,Zambia,ZMB,,0.007936508
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Commonwealth,,,0.037744199
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Lower-middle income,,,0.000534396
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Upper-middle income,,,6.95942654325284e-05
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Carribean and Americas,,,0.064310281
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Pacific,,,0.01739502
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Asia,,,0.002572882
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Africa,,,0.000820104
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Europe,,,0.053479318
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Antigua and Barbuda,ATG,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Australia,AUS,,0.018108024
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Bahamas,BHS,,0.025
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Bangladesh,BGD,,0.000334039
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Barbados,BRB,,0.025641026
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Botswana,BWA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Belize,BLZ,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Solomon Islands,SLB,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Brunei Darussalam,BRN,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Cameroon,CMR,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Canada,CAN,,0.062975779
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Sri Lanka,LKA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Cyprus,CYP,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Dominica,DMA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Fiji,FJI,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Gabon,GAB,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Gambia,GMB,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Ghana,GHA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Kiribati,KIR,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Grenada,GRD,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Guyana,GUY,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,India,IND,,0.000439691
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Jamaica,JAM,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Kenya,KEN,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Lesotho,LSO,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Malawi,MWI,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Malaysia,MYS,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Maldives,MDV,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Malta,MLT,,0.014336918
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Mauritius,MUS,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Mozambique,MOZ,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Namibia,NAM,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Nauru,NRU,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Vanuatu,VUT,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,New Zealand,NZL,,0.018307567
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Nigeria,NGA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Pakistan,PAK,,0.000323904
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Papua New Guinea,PNG,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Rwanda,RWA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Saint Kitts and Nevis,KNA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Saint Lucia,LCA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Saint Vincent and the Grenadines,VCT,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Seychelles,SYC,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Sierra Leone,SLE,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Singapore,SGP,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,South Africa,ZAF,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Eswatini,SWZ,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Togo,TGO,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Tonga,TON,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Trinidad and Tobago,TTO,,0.045685279
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Tuvalu,TUV,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Uganda,UGA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,United Kingdom,GBR,,0.054277736
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,United Republic of Tanzania,TZA,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Samoa,WSM,,0
Outputs,Personal healthcare services,dx_7_stage_0,Lower Bound,Zambia,ZMB,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Commonwealth,,,0.113653035
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Lower-middle income,,,0.017215958
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Upper-middle income,,,0.03411904
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Carribean and Americas,,,0.367216743
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Pacific,,,0.286669156
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Asia,,,0.02312208
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Africa,,,0.0088809
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Europe,,,0.265344523
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Antigua and Barbuda,ATG,,0.028571429
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Australia,AUS,,0.323459347
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Bahamas,BHS,,0.030651341
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Bangladesh,BGD,,0.007632399
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Barbados,BRB,,0.044334975
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Botswana,BWA,,0.004716981
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Belize,BLZ,,0.043478261
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Solomon Islands,SLB,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Brunei Darussalam,BRN,,0.144230769
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Cameroon,CMR,,0.00263081
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Canada,CAN,,0.388947235
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Sri Lanka,LKA,,0.011734694
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Cyprus,CYP,,0.186556927
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Dominica,DMA,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Fiji,FJI,,0.066176471
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Gabon,GAB,,0.018575851
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Gambia,GMB,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Ghana,GHA,,0.00167259
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Kiribati,KIR,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Grenada,GRD,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Guyana,GUY,,0.068571429
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,India,IND,,0.009040795
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Jamaica,JAM,,0.007653061
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Kenya,KEN,,0.003728923
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Lesotho,LSO,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Malawi,MWI,,0.000583771
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Malaysia,MYS,,0.05141202
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Maldives,MDV,,0.033333333
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Malta,MLT,,0.23046875
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Mauritius,MUS,,0.021459227
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Mozambique,MOZ,,0.000513084
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Namibia,NAM,,0.007736944
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Nauru,NRU,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Vanuatu,VUT,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,New Zealand,NZL,,0.315223387
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Nigeria,NGA,,0.001120909
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Pakistan,PAK,,0.006832046
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Papua New Guinea,PNG,,0.015598412
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Rwanda,RWA,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Saint Kitts and Nevis,KNA,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Saint Lucia,LCA,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Saint Vincent and the Grenadines,VCT,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Seychelles,SYC,,0.045454545
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Sierra Leone,SLE,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Singapore,SGP,,0.142616508
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,South Africa,ZAF,,0.010196515
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Eswatini,SWZ,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Togo,TGO,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Tonga,TON,,0.027777778
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Trinidad and Tobago,TTO,,0.047142857
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Tuvalu,TUV,,0
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Uganda,UGA,,0.000433651
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,United Kingdom,GBR,,0.261650747
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,United Republic of Tanzania,TZA,,0.000522193
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Samoa,WSM,,0.044444444
Outputs,Personal healthcare services,dx_8_stage_0,Lower Bound,Zambia,ZMB,,0.003147954
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Commonwealth,,,0.059948402
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Lower-middle income,,,0.03485931
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Upper-middle income,,,0.024825225
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Carribean and Americas,,,0.197129591
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Pacific,,,0.06420373
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Asia,,,0.028081234
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Africa,,,0.017917858
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Europe,,,0.252105263
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Antigua and Barbuda,ATG,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Australia,AUS,,0.096875
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Bahamas,BHS,,0.027027027
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Bangladesh,BGD,,0.023378717
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Barbados,BRB,,0.024390244
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Botswana,BWA,,0.012135922
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Belize,BLZ,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Solomon Islands,SLB,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Brunei Darussalam,BRN,,0.166666667
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Cameroon,CMR,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Canada,CAN,,0.260102866
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Sri Lanka,LKA,,0.020573108
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Cyprus,CYP,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Dominica,DMA,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Fiji,FJI,,0.051612903
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Gabon,GAB,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Gambia,GMB,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Ghana,GHA,,0.001535312
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Kiribati,KIR,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Grenada,GRD,,0
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Guyana,GUY,,0.061538462
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,India,IND,,0.025204365
Outputs,Personal healthcare services,dx_9_stage_0,Lower Bound,Jamaica,JAM,,0.017699115
