Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Mozambique,MOZ,2020,0.25563508565464
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Namibia,NAM,2020,0.127326698984468
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Nauru,NRU,2020,0.135491606714628
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Vanuatu,VUT,2020,0.22586838123681
Outputs,Personal healthcare services,dx_6_stage_1,Mean,New Zealand,NZL,2020,0.243591267567098
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Nigeria,NGA,2020,0.244620126471927
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Pakistan,PAK,2020,0.298621423141132
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Papua New Guinea,PNG,2020,0.254011311198823
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Rwanda,RWA,2020,0.256054455122713
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Saint Kitts and Nevis,KNA,2020,0.249389791339845
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Saint Lucia,LCA,2020,0.139486027814109
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Saint Vincent and the Grenadines,VCT,2020,0.131307113131262
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Seychelles,SYC,2020,0.253403731785235
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Sierra Leone,SLE,2020,0.25074589786898
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Singapore,SGP,2020,0.276374159622601
Outputs,Personal healthcare services,dx_6_stage_1,Mean,South Africa,ZAF,2020,0.129067521988696
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Eswatini,SWZ,2020,0.261770860565298
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Togo,TGO,2020,0.252862113064097
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Tonga,TON,2020,0.120645870162205
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Trinidad and Tobago,TTO,2020,0.257311312035384
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Tuvalu,TUV,2020,0.120706911083017
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Uganda,UGA,2020,0.254312894326993
Outputs,Personal healthcare services,dx_6_stage_1,Mean,United Kingdom,GBR,2020,0.162599910493001
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Samoa,WSM,2020,0.129911079120835
Outputs,Personal healthcare services,dx_6_stage_1,Mean,Zambia,ZMB,2020,0.250433835481659
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Antigua and Barbuda,ATG,2020,0.75
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Australia,AUS,2020,0.459744722631321
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Bahamas,BHS,2020,0.666666666666667
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Bangladesh,BGD,2020,0.577495863210149
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Barbados,BRB,2020,0.545454545454545
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Botswana,BWA,2020,0.5
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Belize,BLZ,2020,0.5
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Solomon Islands,SLB,2020,1.0
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Brunei Darussalam,BRN,2020,0.576923076923077
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Cameroon,CMR,2020,0.548117154811716
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Canada,CAN,2020,0.433803823476863
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Sri Lanka,LKA,2020,0.573529411764706
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Cyprus,CYP,2020,0.311594202898551
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Dominica,DMA,2020,0.666666666666667
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Fiji,FJI,2020,0.4
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Gabon,GAB,2020,0.347826086956522
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Gambia,GMB,2020,0.611111111111111
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Ghana,GHA,2020,0.479518072289157
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Kiribati,KIR,2020,1.0
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Grenada,GRD,2020,0.5
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Guyana,GUY,2020,0.375
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,India,IND,2020,0.565609452736318
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Jamaica,JAM,2020,0.379518072289157
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Kenya,KEN,2020,0.482306684141547
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Lesotho,LSO,2020,0.625
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Malawi,MWI,2020,0.583333333333333
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Malaysia,MYS,2020,0.36056338028169
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Maldives,MDV,2020,0.6
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Malta,MLT,2020,0.859649122807018
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Mauritius,MUS,2020,0.307017543859649
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Mozambique,MOZ,2020,0.55440414507772
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Namibia,NAM,2020,0.40625
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Nauru,NRU,2020,1.0
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Vanuatu,VUT,2020,1.0
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,New Zealand,NZL,2020,0.459802538787024
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Nigeria,NGA,2020,0.477729257641921
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Pakistan,PAK,2020,0.576204523107178
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Papua New Guinea,PNG,2020,0.508196721311475
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Rwanda,RWA,2020,0.575757575757576
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Saint Kitts and Nevis,KNA,2020,1.0
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Saint Lucia,LCA,2020,0.5
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,0.5
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Seychelles,SYC,2020,1.0
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Sierra Leone,SLE,2020,0.531914893617021
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Singapore,SGP,2020,0.498054474708171
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,South Africa,ZAF,2020,0.291866028708134
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Eswatini,SWZ,2020,1.0
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Togo,TGO,2020,0.537037037037037
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Tonga,TON,2020,0.5
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Trinidad and Tobago,TTO,2020,0.50609756097561
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Tuvalu,TUV,2020,1.0
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Uganda,UGA,2020,0.555045871559633
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,United Kingdom,GBR,2020,0.37976487353046
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Samoa,WSM,2020,0.5
Outputs,Personal healthcare services,dx_6_stage_1,Upper Bound,Zambia,ZMB,2020,0.5
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Antigua and Barbuda,ATG,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Australia,AUS,2020,0.0061467230781511
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Bahamas,BHS,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Bangladesh,BGD,2020,0.0024574855008355
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Barbados,BRB,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Botswana,BWA,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Belize,BLZ,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Solomon Islands,SLB,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Brunei Darussalam,BRN,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Cameroon,CMR,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Canada,CAN,2020,0.0409426802476533
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Sri Lanka,LKA,2020,0.0016538037486218
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Cyprus,CYP,2020,0.0106761565836299
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Dominica,DMA,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Fiji,FJI,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Gabon,GAB,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Gambia,GMB,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Ghana,GHA,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Kiribati,KIR,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Grenada,GRD,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Guyana,GUY,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,India,IND,2020,0.0017684841968252
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Jamaica,JAM,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Kenya,KEN,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Lesotho,LSO,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Malawi,MWI,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Malaysia,MYS,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Maldives,MDV,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Malta,MLT,2020,0.0150943396226415
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Mauritius,MUS,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Mozambique,MOZ,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Namibia,NAM,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Nauru,NRU,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Vanuatu,VUT,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,New Zealand,NZL,2020,0.0060737527114967
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Nigeria,NGA,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Pakistan,PAK,2020,0.0020048115477145
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Papua New Guinea,PNG,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Rwanda,RWA,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Saint Kitts and Nevis,KNA,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Saint Lucia,LCA,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Seychelles,SYC,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Sierra Leone,SLE,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Singapore,SGP,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,South Africa,ZAF,2020,0.0003676020095576
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Eswatini,SWZ,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Togo,TGO,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Tonga,TON,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Trinidad and Tobago,TTO,2020,0.0096153846153846
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Tuvalu,TUV,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Uganda,UGA,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,United Kingdom,GBR,2020,0.0341508542634438
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Samoa,WSM,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Lower Bound,Zambia,ZMB,2020,0.0
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Antigua and Barbuda,ATG,2020,0.0825273326172389
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Australia,AUS,2020,0.104929152461087
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Bahamas,BHS,2020,0.0780680539769313
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Bangladesh,BGD,2020,0.175586643284896
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Barbados,BRB,2020,0.0778641344965885
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Botswana,BWA,2020,0.0912682579551124
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Belize,BLZ,2020,0.100554774761154
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Solomon Islands,SLB,2020,0.116223670315156
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Brunei Darussalam,BRN,2020,0.187306732830053
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Cameroon,CMR,2020,0.0948010693719913
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Canada,CAN,2020,0.0814425497252527
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Sri Lanka,LKA,2020,0.133441737356503
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Cyprus,CYP,2020,0.127263430281947
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Dominica,DMA,2020,0.0996720120943729
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Fiji,FJI,2020,0.105792678257605
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Gabon,GAB,2020,0.0882770867729681
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Gambia,GMB,2020,0.0685043018523444
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Ghana,GHA,2020,0.0796731432286919
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Kiribati,KIR,2020,0.10932312121197
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Grenada,GRD,2020,0.0988805845237621
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Guyana,GUY,2020,0.0954003408887569
Outputs,Personal healthcare services,dx_7_stage_1,Mean,India,IND,2020,0.153517832940704
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Jamaica,JAM,2020,0.0964901040676215
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Kenya,KEN,2020,0.0882800563693992
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Lesotho,LSO,2020,0.0939652728492904
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Malawi,MWI,2020,0.0720188981028159
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Malaysia,MYS,2020,0.128086100778799
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Maldives,MDV,2020,0.146856143035401
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Malta,MLT,2020,0.0811526905978267
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Mauritius,MUS,2020,0.0887332509613409
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Mozambique,MOZ,2020,0.0718583261705083
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Namibia,NAM,2020,0.0882470339065493
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Nauru,NRU,2020,0.109656084656085
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Vanuatu,VUT,2020,0.117936985849815
Outputs,Personal healthcare services,dx_7_stage_1,Mean,New Zealand,NZL,2020,0.0963214919773468
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Nigeria,NGA,2020,0.0794090188899891
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Pakistan,PAK,2020,0.153022883423835
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Papua New Guinea,PNG,2020,0.116898541496845
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Rwanda,RWA,2020,0.0714015460804208
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Saint Kitts and Nevis,KNA,2020,0.0806256616749266
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Saint Lucia,LCA,2020,0.0983033265573035
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Saint Vincent and the Grenadines,VCT,2020,0.10030231147155
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Seychelles,SYC,2020,0.0824231869461096
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Sierra Leone,SLE,2020,0.0703310414291437
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Singapore,SGP,2020,0.179350426782694
Outputs,Personal healthcare services,dx_7_stage_1,Mean,South Africa,ZAF,2020,0.0903073921516475
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Eswatini,SWZ,2020,0.0907053783563642
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Togo,TGO,2020,0.0675765347256857
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Tonga,TON,2020,0.105181626652663
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Trinidad and Tobago,TTO,2020,0.0788222546102453
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Tuvalu,TUV,2020,0.106162649030988
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Uganda,UGA,2020,0.0719494232130576
Outputs,Personal healthcare services,dx_7_stage_1,Mean,United Kingdom,GBR,2020,0.0791815615729062
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Samoa,WSM,2020,0.106075833312558
Outputs,Personal healthcare services,dx_7_stage_1,Mean,Zambia,ZMB,2020,0.0884622730744584
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Antigua and Barbuda,ATG,2020,0.304347826086957
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Australia,AUS,2020,0.279729318734793
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Bahamas,BHS,2020,0.242424242424242
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Bangladesh,BGD,2020,0.490942316860003
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Barbados,BRB,2020,0.236559139784946
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Botswana,BWA,2020,0.445454545454545
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Belize,BLZ,2020,0.444444444444444
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Solomon Islands,SLB,2020,0.534883720930233
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Brunei Darussalam,BRN,2020,0.587628865979381
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Cameroon,CMR,2020,0.423948220064725
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Canada,CAN,2020,0.129403070859677
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Sri Lanka,LKA,2020,0.437800320341698
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Cyprus,CYP,2020,0.350574712643678
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Dominica,DMA,2020,0.5
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Fiji,FJI,2020,0.396825396825397
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Gabon,GAB,2020,0.435294117647059
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Gambia,GMB,2020,0.351351351351351
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Ghana,GHA,2020,0.451923076923077
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Kiribati,KIR,2020,0.571428571428571
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Grenada,GRD,2020,0.473684210526316
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Guyana,GUY,2020,0.4
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,India,IND,2020,0.450625930786358
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Jamaica,JAM,2020,0.423982869379015
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Kenya,KEN,2020,0.462724935732648
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Lesotho,LSO,2020,0.477272727272727
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Malawi,MWI,2020,0.371794871794872
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Malaysia,MYS,2020,0.557787945096479
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Maldives,MDV,2020,0.454545454545455
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Malta,MLT,2020,0.242677824267782
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Mauritius,MUS,2020,0.377245508982036
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Mozambique,MOZ,2020,0.366666666666667
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Namibia,NAM,2020,0.428571428571429
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Nauru,NRU,2020,1.0
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Vanuatu,VUT,2020,0.571428571428571
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,New Zealand,NZL,2020,0.263710061993324
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Nigeria,NGA,2020,0.455125648185082
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Pakistan,PAK,2020,0.458432505950357
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Papua New Guinea,PNG,2020,0.503109452736318
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Rwanda,RWA,2020,0.361323155216285
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Saint Kitts and Nevis,KNA,2020,0.4
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Saint Lucia,LCA,2020,0.466666666666667
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,0.5
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Seychelles,SYC,2020,0.5
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Sierra Leone,SLE,2020,0.378048780487805
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Singapore,SGP,2020,0.578549329666552
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,South Africa,ZAF,2020,0.396827348745696
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Eswatini,SWZ,2020,0.466666666666667
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Togo,TGO,2020,0.35
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Tonga,TON,2020,0.473684210526316
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Trinidad and Tobago,TTO,2020,0.222627737226277
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Tuvalu,TUV,2020,0.666666666666667
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Uganda,UGA,2020,0.354330708661417
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,United Kingdom,GBR,2020,0.148983698933387
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Samoa,WSM,2020,0.441176470588235
Outputs,Personal healthcare services,dx_7_stage_1,Upper Bound,Zambia,ZMB,2020,0.450980392156863
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Antigua and Barbuda,ATG,2020,0.0
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Australia,AUS,2020,0.293641025641026
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Bahamas,BHS,2020,0.0
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Bangladesh,BGD,2020,0.273708849290245
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Barbados,BRB,2020,0.0
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Botswana,BWA,2020,0.141361256544503
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Belize,BLZ,2020,0.185483870967742
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Solomon Islands,SLB,2020,0.169014084507042
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Brunei Darussalam,BRN,2020,0.175182481751825
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Cameroon,CMR,2020,0.0218315849163595
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Canada,CAN,2020,0.255851257746992
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Sri Lanka,LKA,2020,0.275541795665635
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Cyprus,CYP,2020,0.21784472769409
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Dominica,DMA,2020,0.0
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Fiji,FJI,2020,0.202797202797203
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Gabon,GAB,2020,0.0188679245283019
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Gambia,GMB,2020,0.0
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Ghana,GHA,2020,0.0554921214889244
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Kiribati,KIR,2020,0.131578947368421
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Grenada,GRD,2020,0.0
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Guyana,GUY,2020,0.233812949640288
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,India,IND,2020,0.265088703111203
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Jamaica,JAM,2020,0.0046772684752104
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Kenya,KEN,2020,0.020110847189232
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Lesotho,LSO,2020,0.108695652173913
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Malawi,MWI,2020,0.0039215686274509
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Malaysia,MYS,2020,0.209349351730701
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Maldives,MDV,2020,0.266666666666667
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Malta,MLT,2020,0.197452229299363
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Mauritius,MUS,2020,0.0332805071315372
Outputs,Personal healthcare services,dx_8_stage_1,Lower Bound,Mozambique,MOZ,2020,0.0042046250875963
